prefix,truth,prediction,exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
"package estructurasDatos;

import java.io.Serializable;

import mundo.Pelicula;

public interface IColeccionPeliculas extends Serializable {
	/**
	 * Agrega una nueva película a la colección
	 * @param nuevaPelicula: La película a agregar al índice
	 * @throws EstructuraExcepcion: Si se presenta algún error al registrar la película
	 */
	public void agregarPelicula(Pelicula nuevaPelicula) throws EstructuraExcepcion;
	/**
	 * Da la lista de las películas almacenadas
	 * @return Lista que contiene todas las películas almacenadas en la colección
	 */
	public IListaEncadenada<Pelicula> darPeliculas();
	/**
	 * Busca peliculas por nombre
	 * @param nombre: Nombre o parte del nombre de la película buscada 
	 * @return Lista de películas que satisfacen el criterio de búsqueda
	 */
	public IListaEncadenada<Pelicula> buscarPeliculas(String nombre);
	/**
	 * Busca películas por año
	 * @param añoInicial: Año en el cual inicial el rango a buscar
	 * @param añoFinal: Año en el cual finaliza el rango a buscar
	 * @return Lista de películas que satisfacen el criterio de búsqueda
	 */
	public IListaEncadenada<Pelicula> buscarPeliculas(int añoIncial, int añoFinal);
	
	/**
	 * Busca películas que contienen la cadena pasada como parámetro en su descripción
	 * @param criterioBusqueda
	 * @return Lista de películas que satisfacen el criterio de búsqueda
	 */
","	public IListaEncadenada<Pelicula> buscarEnDescripcion(String criterioBusqueda);
",public IListaEncadenada<Pelicula> buscarPeliculas(int criterioBusqueda);,0.0,0.041107950577177775,0.9964813511611541,0.3051175934647992,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"package estructurasDatos;

import java.io.Serializable;

import mundo.Pelicula;

public interface IColeccionPeliculas extends Serializable {
	/**
	 * Agrega una nueva película a la colección
	 * @param nuevaPelicula: La película a agregar al índice
	 * @throws EstructuraExcepcion: Si se presenta algún error al registrar la película
	 */
	public void agregarPelicula(Pelicula nuevaPelicula) throws EstructuraExcepcion;
	/**
	 * Da la lista de las películas almacenadas
	 * @return Lista que contiene todas las películas almacenadas en la colección
	 */
	public IListaEncadenada<Pelicula> darPeliculas();
	/**
	 * Busca peliculas por nombre
	 * @param nombre: Nombre o parte del nombre de la película buscada 
	 * @return Lista de películas que satisfacen el criterio de búsqueda
	 */
	public IListaEncadenada<Pelicula> buscarPeliculas(String nombre);
	/**
	 * Busca películas por año
	 * @param añoInicial: Año en el cual inicial el rango a buscar
	 * @param añoFinal: Año en el cual finaliza el rango a buscar
	 * @return Lista de películas que satisfacen el criterio de búsqueda
	 */
","	public IListaEncadenada<Pelicula> buscarPeliculas(int añoIncial, int añoFinal);
","public IListaEncadenada<Pelicula> buscarPeliculas(int añoInicial, int añoFinal, int añoFinalInicial, int añoFinalFinal);",0.0,0.05709321517348864,0.9973568281938326,0.3700838936157554,0.5,0.6666666666666666,0.5714285665306124,0.2222222222222222,0.4,0.285714281122449,0.5,0.6666666666666666,0.5714285665306124
"package estructurasDatos;

import java.io.Serializable;

import mundo.Pelicula;

public interface IColeccionPeliculas extends Serializable {
	/**
	 * Agrega una nueva película a la colección
	 * @param nuevaPelicula: La película a agregar al índice
	 * @throws EstructuraExcepcion: Si se presenta algún error al registrar la película
	 */
","	public void agregarPelicula(Pelicula nuevaPelicula) throws EstructuraExcepcion;
",/**,0.0,0.11699252439286575,0.9893617021276596,0.5916098323387325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package estructurasDatos;

import java.io.Serializable;

import mundo.Pelicula;

public interface IColeccionPeliculas extends Serializable {
	/**
	 * Agrega una nueva película a la colección
	 * @param nuevaPelicula: La película a agregar al índice
	 * @throws EstructuraExcepcion: Si se presenta algún error al registrar la película
	 */
	public void agregarPelicula(Pelicula nuevaPelicula) throws EstructuraExcepcion;
	/**
	 * Da la lista de las películas almacenadas
	 * @return Lista que contiene todas las películas almacenadas en la colección
	 */
	public IListaEncadenada<Pelicula> darPeliculas();
	/**
	 * Busca peliculas por nombre
	 * @param nombre: Nombre o parte del nombre de la película buscada 
	 * @return Lista de películas que satisfacen el criterio de búsqueda
	 */
","	public IListaEncadenada<Pelicula> buscarPeliculas(String nombre);
","public ListaBuscarPelicula(Pelicula nombre) throws EstructuraExcepcion, EstructuraExcepcion;",0.0,0.0555036321729805,0.9951338199513382,0.3861129530494412,0.16666666666666666,0.25,0.1999999952000001,0.0,0.0,0.0,0.16666666666666666,0.25,0.1999999952000001
"package com.github.mybatis.easy.go.windowFunctions;

import com.github.mybatis.easy.go.Function;
import com.github.mybatis.easy.go.exception.SelfCheckException;
import com.github.mybatis.easy.go.methodAnnotation._Over;
import com.github.mybatis.easy.go.step.Mysql5StepGenerator;
import com.github.mybatis.easy.go.supportAnnotation.UnSupport;

/**
 * 数据项在分组中的排名，排名相等会在名次中不会留下空位
 */
","@_Over
",public class MyTable {,0.0,0.007110443965190003,1.0,0.04901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.yancy.support.util;

import java.util.UUID;
//生成验证码
","public class VerityUtil {
",public class TestCode {,0.0,0.03201137092366439,0.9534883720930233,0.10526315789473685,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"package com.yancy.support.util;

import java.util.UUID;
//生成验证码
public class VerityUtil {

	public static String createEmailVerifyCode() {
		UUID uuid = UUID.randomUUID();
		System.out.println(""生成的验证码为： "" + uuid.toString()); // 临时测试匹配验证码功能
","		return uuid.toString();
",},0.0,0.03229948811423284,1.0,0.35651967005076146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package cn.nukkit.command.tree.node;

/**
 * 验证经验值或等级并解析为{@link Integer}值
 * <p>
 * 不会默认使用，需要手动指定
 */
","public class XpLevelNode extends ParamNode<Integer> {
",public static void main(String[] args) {,0.0,0.015809483602307516,0.9606741573033708,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
"package com.cocos.bcx_sdk.bcx_server.error;

/**
 * webSocket callback error
 */
","public class WebSocketError {
",public class ErrorHandler : IErrorHandler,0.0,0.03688693843998939,0.9468085106382979,0.3287760416666667,0.4,0.5,0.4444444395061729,0.25,0.3333333333333333,0.2857142808163266,0.4,0.5,0.4444444395061729
"package com.pixurvival.core.contentPack.effect;

import com.pixurvival.core.livingEntity.LivingEntity;
import com.pixurvival.core.team.TeamMember;
import lombok.AllArgsConstructor;
import lombok.Getter;

import java.util.function.BiPredicate;

@AllArgsConstructor
public enum TargetType {
    ALL_ENEMIES((self, other) -> self.getTeam() != other.getTeam() && !other.isHiddenForEnemies()),
    ALL_ALLIES((self, other) -> self.getTeam() == other.getTeam()),
    OTHER_ALLIES((self, other) -> self.getTeam() == other.getTeam() && self.getOrigin() != other),
    ORIGIN((self, other) -> other == self.getOrigin()),
    ALL_OTHERS((self, other) -> self.getOrigin() != other),
    STRUCTURES((self, other) -> false); // Fake target, special usage

","    private @Getter BiPredicate<TeamMember, LivingEntity> test;
",// 1. Create a target object,0.0,0.010069903347040818,0.9961734693877551,0.1438302013014657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package controller;

/**
 * 
 * Elenco delle scene disponibili
 *
 */
","public enum Scenes {
",public class SceneDisponibili extends SceneDispatcher {,0.0,0.03811446066960277,0.9605263157894737,0.0617283950617284,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
"package fr.ynov.tp3.PExo4;

/**
 * Enum SpecialType : création d'un enum pour stocker les différents types des cartes Magie et Piège de Yu-Gi-Oh!
 * Cet enum permet de stocker les types sous forme de constantes, chacune associée à un nom d'affichage.
 * Il utilise également une méthode getDisplayName() pour récupérer le nom d'affichage associé à un type.
 */
","public enum SpecialType {
",public enum SpecialType;,0.0,0.013012205116185995,0.9921671018276762,0.17153532608695654,0.6666666666666666,0.5,0.5714285665306124,0.5,0.3333333333333333,0.39999999520000007,0.6666666666666666,0.5,0.5714285665306124
"package fr.ynov.tp3.PExo4;

/**
 * Enum SpecialType : création d'un enum pour stocker les différents types des cartes Magie et Piège de Yu-Gi-Oh!
 * Cet enum permet de stocker les types sous forme de constantes, chacune associée à un nom d'affichage.
 * Il utilise également une méthode getDisplayName() pour récupérer le nom d'affichage associé à un type.
 */
public enum SpecialType {
    Spell_Card(""Carte Magie""), Trap_Card(""Carte Piège"");

    final String displayName;

    SpecialType(final String displayName) {
        this.displayName = displayName;
    }

    /**
     * Méthode getDisplayName : retourne le nom d'affichage du type spéciale.
     * Cette méthode permet de retourner le nom d'affichage du type spéciale.
     *
     * @return nom d'affichage du type spéciale
     */
","    public String getDisplayName() {
",public static String getDisplayName(final String displayName) {,0.0,0.013728212610305702,0.9987980769230769,0.1664095870906502,0.5,0.75,0.5999999952,0.0,0.0,0.0,0.5,0.75,0.5999999952
"/*
Calcular la media de los elemntos del vector y mostrar por pantalla
 */
","package primera2223;
","def calcular_media(self, vector):",0.0,0.04303846266589084,1.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/***
  
  	Copyright (c) 2012 - 2020 Hércules S. S. José

    Este arquivo é parte do programa Orçamento Doméstico.
    

    Orçamento Doméstico é um software livre; você pode redistribui-lo e/ou 

    modificá-lo dentro dos termos da Licença Pública Geral Menor GNU como 

    publicada pela Fundação do Software Livre (FSF); na versão 2.1 da 

    Licença.
    

    Este programa é distribuído na esperança que possa ser útil, 

    mas SEM NENHUMA GARANTIA; sem uma garantia implícita de ADEQUAÇÂO a 
    
    qualquer MERCADO ou APLICAÇÃO EM PARTICULAR. Veja a Licença Pública 
    
    Geral Menor GNU em português para maiores detalhes.
    

    Você deve ter recebido uma cópia da Licença Pública Geral Menor GNU sob o 

    nome de ""LICENSE.TXT"" junto com este programa, se não, acesse o site do
    
    projeto no endereco https://github.com/herculeshssj/orcamento ou escreva 
    
    para a Fundação do Software Livre(FSF) Inc., 51 Franklin St, Fifth Floor, 
    
    Boston, MA  02110-1301, USA.
    

    Para mais informações sobre o programa Orçamento Doméstico e seu autor entre  

    em contato pelo e-mail herculeshssj@outlook.com, ou ainda escreva para 

    Hércules S. S. José, Av. Ministro Lafaeyte de Andrade, 1683 - Bl. 3 Apt 404, 

    Marco II - Nova Iguaçu, RJ, Brasil.
  
***/

","package br.com.hslife.orcamento.util;
",# 1.,0.0,0.005872757052046086,1.0,0.07751937984496125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/***
  
  	Copyright (c) 2012 - 2020 Hércules S. S. José

    Este arquivo é parte do programa Orçamento Doméstico.
    

    Orçamento Doméstico é um software livre; você pode redistribui-lo e/ou 

    modificá-lo dentro dos termos da Licença Pública Geral Menor GNU como 

    publicada pela Fundação do Software Livre (FSF); na versão 2.1 da 

    Licença.
    

    Este programa é distribuído na esperança que possa ser útil, 

    mas SEM NENHUMA GARANTIA; sem uma garantia implícita de ADEQUAÇÂO a 
    
    qualquer MERCADO ou APLICAÇÃO EM PARTICULAR. Veja a Licença Pública 
    
    Geral Menor GNU em português para maiores detalhes.
    

    Você deve ter recebido uma cópia da Licença Pública Geral Menor GNU sob o 

    nome de ""LICENSE.TXT"" junto com este programa, se não, acesse o site do
    
    projeto no endereco https://github.com/herculeshssj/orcamento ou escreva 
    
    para a Fundação do Software Livre(FSF) Inc., 51 Franklin St, Fifth Floor, 
    
    Boston, MA  02110-1301, USA.
    

    Para mais informações sobre o programa Orçamento Doméstico e seu autor entre  

    em contato pelo e-mail herculeshssj@outlook.com, ou ainda escreva para 

    Hércules S. S. José, Av. Ministro Lafaeyte de Andrade, 1683 - Bl. 3 Apt 404, 

    Marco II - Nova Iguaçu, RJ, Brasil.
  
***/

package br.com.hslife.orcamento.util;

import br.com.hslife.orcamento.entity.EntityPersistence;

public class RepositoryUtil {
	
	private RepositoryUtil() {
		// Não pode ser instanciada
","	}
",},0.0017421602787456446,0.0020745021536389776,0.998745294855709,0.01663893510815308,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
"package ds.mods.opengx.network;

import net.minecraft.client.Minecraft;
import net.minecraft.world.World;
import cpw.mods.fml.common.network.simpleimpl.IMessage;
import cpw.mods.fml.common.network.simpleimpl.IMessageHandler;
import cpw.mods.fml.common.network.simpleimpl.MessageContext;
import cpw.mods.fml.relauncher.Side;
import cpw.mods.fml.relauncher.SideOnly;
import ds.mods.opengx.OpenGX;
import ds.mods.opengx.component.ComponentGX;
import ds.mods.opengx.component.ComponentMonitor;

public class MonitorOwnMessageHandler implements IMessageHandler<MonitorOwnMessage, IMessage> {

	@Override
	@SideOnly(Side.CLIENT)
	public IMessage onMessage(MonitorOwnMessage message, MessageContext ctx) {
		World w = OpenGX.proxy.getClientWorld();
		ComponentMonitor mon = ComponentMonitor.get(message.muuid, w, 1);
		if (message.hasOwner)
		{
			mon.owner = ComponentGX.get(message.uuid, w, message.tier);
		}
		else
		{
			mon.owner = null;
		}
		mon.onChanged();
		//mon.getWorldObj().markBlockForUpdate(mon.xCoord, mon.yCoord, mon.zCoord);
","		return null;
",},0.0,0.005344181028111964,1.0,0.08794326241134755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.ozguryazilim.telve.reports;

import com.ozguryazilim.telve.feature.FeatureHandler;
import java.lang.annotation.Documented;
import java.lang.annotation.ElementType;
import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;
import java.lang.annotation.Target;
import javax.enterprise.inject.Stereotype;
import javax.inject.Named;
import org.apache.deltaspike.core.api.scope.WindowScoped;

/**
 *
 * DynamicReport ve benzerleri için subreport tanımlama için.
 * 
 * @author Hakan Uygun
 */
","@Stereotype
",public class DynamicReport {,0.0,0.01227954115451598,0.99812382739212,0.16592920353982304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.ozguryazilim.telve.reports;

import com.ozguryazilim.telve.feature.FeatureHandler;
import java.lang.annotation.Documented;
import java.lang.annotation.ElementType;
import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;
import java.lang.annotation.Target;
import javax.enterprise.inject.Stereotype;
import javax.inject.Named;
import org.apache.deltaspike.core.api.scope.WindowScoped;

/**
 *
 * DynamicReport ve benzerleri için subreport tanımlama için.
 * 
 * @author Hakan Uygun
 */
@Stereotype
@WindowScoped
@Retention(RetentionPolicy.RUNTIME)
@Target(ElementType.TYPE)
@Named
@Documented
public @interface Subreport {
    
    /**
     * Subreport tür ismi. 
     * 
     * Subreport seçimi sırasında bu isimle arama yapılacak.
     * 
     * @return 
     */
","    String group();
",},0.0,0.0036068691665249964,0.9987819732034104,0.015479876160990716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.ozguryazilim.telve.reports;

import com.ozguryazilim.telve.feature.FeatureHandler;
import java.lang.annotation.Documented;
import java.lang.annotation.ElementType;
import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;
import java.lang.annotation.Target;
import javax.enterprise.inject.Stereotype;
import javax.inject.Named;
import org.apache.deltaspike.core.api.scope.WindowScoped;

/**
 *
 * DynamicReport ve benzerleri için subreport tanımlama için.
 * 
 * @author Hakan Uygun
 */
@Stereotype
@WindowScoped
@Retention(RetentionPolicy.RUNTIME)
@Target(ElementType.TYPE)
@Named
@Documented
public @interface Subreport {
    
    /**
     * Subreport tür ismi. 
     * 
     * Subreport seçimi sırasında bu isimle arama yapılacak.
     * 
     * @return 
     */
    String group();
    
    /**
     * Bu subreport'un hangi feature için olduğu.
     * 
     * Genelde feature için filtreleme yapılacak.
     * 
     * @return 
     */
","    Class<? extends FeatureHandler> feature();
",},0.0,0.004218397885932259,0.9960629921259843,0.0574712643678161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
